item,embedding
1545,"[-0.034339673817157745, 0.05131744220852852, -0.0014022551476955414, -0.053929418325424194, 0.05320741608738899, -0.05274433270096779, -0.034985437989234924, 0.009786780923604965, -0.0094834603369236, -0.017261695116758347, -0.044548794627189636, -0.02047189325094223, 0.0392850823700428, -0.0001761019229888916, -0.021157152950763702, 0.008320029824972153, -0.01117468997836113, -0.016461417078971863, 0.03360971435904503, -0.04767785221338272, 0.007104504853487015, 0.036195311695337296, -0.031439460813999176, 0.022501308470964432, -0.03477197885513306, 0.005372893065214157, 0.02882060781121254, 0.04142395034432411, 0.03320449963212013, -0.022176921367645264, 0.02343214675784111, 0.014655310660600662, -0.012376949191093445, -0.04896209016442299, -0.021114762872457504, 0.00033410266041755676, 0.0021059364080429077, -0.007095560431480408, 0.028742652386426926, 0.01906842365860939, 0.012599866837263107, 0.0350690521299839, -0.015722423791885376, -0.03555191308259964, -0.0031662583351135254, 0.05269386246800423, 0.024966787546873093, 0.018426064401865005, -0.02812420018017292, 0.011389415711164474, -0.021553676575422287, 0.05790237709879875, -0.05600409209728241, -0.022688280791044235, -0.00035145506262779236, 0.006047647446393967, -0.048953816294670105, 0.015454594045877457, 0.05525313690304756, 0.03805677220225334, -0.04436369985342026, -0.05341828614473343, -0.0013797581195831299, -0.0173133984208107]"
1027,"[0.0399814210832119, 0.04173100367188454, -0.004917751997709274, -0.000972941517829895, -0.025676816701889038, -0.054648108780384064, 0.013412978500127792, 0.037996817380189896, 0.0418175645172596, 0.05299092456698418, -0.015090998262166977, -0.05710509419441223, -0.016976330429315567, 0.049389827996492386, -0.011374536901712418, -0.028706712648272514, 0.015853051096200943, -0.0077886879444122314, -0.01330195739865303, 0.0450383685529232, -0.01614212617278099, -0.009758710861206055, -0.011535696685314178, -0.025731023401021957, 0.026567216962575912, -0.0579991340637207, 0.03810083493590355, -0.05639703944325447, -0.04561549052596092, -0.052348606288433075, -0.01982991024851799, -0.024775762110948563, 0.042415451258420944, -0.04302173852920532, 0.05010363832116127, -0.054374102503061295, 0.03682989254593849, 0.03705788031220436, -0.016592681407928467, -0.03351294621825218, -0.037416595965623856, -0.03546171635389328, -0.04585207998752594, -0.04263041540980339, 0.019734706729650497, -0.04557105898857117, 0.03570477291941643, -0.028850151225924492, -0.024581726640462875, 0.026246707886457443, 0.004920061677694321, -0.018560249358415604, -0.020341109484434128, 0.010237108916044235, 0.05644238367676735, 0.048619817942380905, -0.024666115641593933, -0.0036871470510959625, 0.023829657584428787, -0.03353981673717499, -0.011008664965629578, 0.05159503594040871, -0.02048373594880104, -0.03719668090343475]"
341,"[0.03504170849919319, 0.018009144812822342, 0.03009748086333275, 0.009527649730443954, 0.02415725216269493, 0.01497594639658928, 0.037143561989068985, 0.02182147279381752, 0.05064752325415611, -0.01810004562139511, 0.016998115926980972, -0.023758798837661743, -0.021339528262615204, 0.01172042265534401, 0.005174990743398666, 0.04681072011590004, 0.03827579692006111, 0.04978552088141441, -0.004794083535671234, 0.051938217133283615, 0.044794563204050064, 0.04312827065587044, -0.01020997017621994, -0.0220942385494709, -0.03225146234035492, -0.04352128878235817, -0.04456175118684769, -0.005209032446146011, 0.05494922026991844, 0.05512237921357155, -0.05188718065619469, 0.0009874701499938965, -0.028997665271162987, 0.019801776856184006, -0.027598941698670387, -0.025281690061092377, 0.03466684743762016, -0.05489584431052208, 0.05620100721716881, 0.006319213658571243, 0.05385593697428703, 0.0027141906321048737, 0.04778623208403587, 0.04421441629528999, 0.058208074420690536, 0.0097648985683918, -0.0567421056330204, 0.00916234776377678, 0.0004748106002807617, -0.0528266541659832, 0.051302146166563034, 0.0053431130945682526, -0.025559749454259872, -0.05177338421344757, 0.014255333691835403, -0.05365675315260887, 0.028631415218114853, 0.011009600013494492, 0.02887800708413124, 0.008958142250776291, -0.042945630848407745, -0.04107329249382019, 0.05142189934849739, -0.03961428999900818]"
1529,"[0.009785924106836319, 0.004763443022966385, -0.056199993938207626, -0.015155740082263947, -0.0497729554772377, 0.05374327674508095, 0.02037886157631874, -0.03486447408795357, 0.0019348636269569397, 0.009013716131448746, 0.028436902910470963, 0.024677325040102005, 0.003272317349910736, 0.01530875638127327, 0.0013352595269680023, 0.03873344138264656, 0.016314949840307236, 0.02428564801812172, 0.05321064963936806, -0.0018161572515964508, -0.04747409373521805, -0.025585822761058807, -0.026233401149511337, -0.02465926855802536, -0.0013694018125534058, 0.03619026020169258, -0.03764856234192848, 0.019810784608125687, 0.00688871368765831, 0.002721872180700302, -0.0260164774954319, 0.024905521422624588, -0.009813755750656128, -0.002838496118783951, -0.053705137223005295, 0.024042051285505295, 0.05332167074084282, -0.0042168088257312775, 0.042270805686712265, -0.051902852952480316, -0.0460386648774147, 0.05698777362704277, 0.05353798344731331, 0.03705788031220436, 0.001054082065820694, 0.03383151814341545, -0.03288974240422249, 0.025356832891702652, -0.0573350265622139, -0.05477819964289665, -0.029537774622440338, -0.04995177686214447, -0.05449497699737549, -0.05493759363889694, -0.016735490411520004, 0.05078185722231865, 0.05209091678261757, 0.045681532472372055, 0.04129533842206001, 0.014549311250448227, -0.008816801011562347, -0.02921304851770401, -0.03480058163404465, -0.011465366929769516]"
1573,"[0.0011808201670646667, -0.021774213761091232, 0.017209019511938095, -0.007249370217323303, 0.018055509775877, -0.0034226104617118835, 0.03394509479403496, 0.035490233451128006, 0.009226199239492416, 0.051479440182447433, -0.05362595617771149, 0.036306049674749374, -0.03221823275089264, 0.05701828375458717, 0.0522349514067173, -0.025540735572576523, -0.013365738093852997, 0.05426204577088356, 0.026899587363004684, 0.013203468173742294, 0.0263822041451931, -0.039710454642772675, -0.021031636744737625, 0.014248516410589218, 0.04958656057715416, -0.036841027438640594, 0.050993677228689194, 0.04679882898926735, 0.052651774138212204, -0.048564910888671875, 0.0008042752742767334, -0.041070278733968735, 0.034168045967817307, 0.05464589223265648, 0.042563993483781815, -0.008461322635412216, 0.011724155396223068, 0.05217781290411949, 0.033986132591962814, -0.03577086329460144, -0.04951702058315277, 0.038995321840047836, -0.04195588082075119, 0.008215207606554031, 0.028983991593122482, -0.0420260950922966, -0.025842338800430298, 0.0268254391849041, 0.05073091760277748, 0.01624886319041252, -0.04772227257490158, 0.031308699399232864, 0.053985100239515305, 0.004149179905653, 0.054480668157339096, 0.00851423665881157, 0.0009690560400485992, 0.015054825693368912, 0.03244328871369362, -0.007334917783737183, 0.012595470994710922, -0.026067595928907394, -0.03869063779711723, -0.04465196281671524]"
1480,"[-0.005695149302482605, 0.0072974152863025665, -0.04073799028992653, -0.05250265449285507, -0.018486030399799347, 0.038026873022317886, 0.05663638189435005, 0.022563215345144272, -0.04807569086551666, -0.023051176220178604, 0.04327894374728203, 0.03680693730711937, -0.04857620969414711, -0.009922534227371216, 0.012422081083059311, -0.045721158385276794, -0.005841240286827087, -0.02081991732120514, 0.03409932181239128, -0.009485457092523575, -0.027090564370155334, 0.000554405152797699, -0.05811714753508568, 0.007910337299108505, 0.03443365916609764, -0.040791966021060944, 0.04346444830298424, -0.054424989968538284, -0.010359112173318863, 0.012000072747468948, 0.008809041231870651, 0.028915178030729294, -0.02453605830669403, -0.017610836774110794, 0.0009438022971153259, -0.029816141352057457, -0.027497436851263046, -0.018834605813026428, 0.03156590089201927, -0.026857055723667145, 0.033719081431627274, 0.04141688719391823, 0.028326187282800674, 0.03874785825610161, 0.020110342651605606, -0.002887129783630371, 0.018447961658239365, 0.023700471967458725, 0.03683094307780266, 0.023062121123075485, -0.011380743235349655, 0.0016906633973121643, -0.02592581883072853, 0.003945257514715195, -0.008245531469583511, -0.020264126360416412, -0.027984919026494026, -0.04444621503353119, 0.03865289315581322, 0.03129125013947487, -0.042688049376010895, 0.03899182006716728, 0.0051705799996852875, -0.02589341625571251]"
1306,"[0.02753615751862526, 0.025329332798719406, -0.05743275582790375, 7.3947012424469e-05, -0.014871418476104736, -0.011814497411251068, 0.010323230177164078, 0.03625273331999779, -0.03888098895549774, -0.02843346819281578, 0.0387851856648922, 0.023759517818689346, -0.04087304323911667, 0.049716342240571976, -0.03251216560602188, -0.03371432423591614, -0.03149588778614998, 0.05372323468327522, -0.02575784921646118, -0.048673540353775024, -0.008472774177789688, 0.04450272396206856, 0.03569260612130165, -0.052911363542079926, -0.0326656773686409, 0.006285432726144791, 0.05385179445147514, -0.04116789624094963, -0.01162576675415039, 0.025456327944993973, -0.006255239248275757, 0.038838911801576614, -0.023614615201950073, -0.05173110589385033, 0.03824159875512123, -0.02465866133570671, 0.016657095402479172, -0.04393802210688591, -0.029736028984189034, 0.04940284416079521, -0.04633039981126785, 0.01827007159590721, -0.01685427501797676, 0.05119592323899269, 0.04526350274682045, -3.3020973205566406e-05, -0.03299907222390175, 0.025090422481298447, 0.013131503015756607, -0.056282732635736465, 0.053604546934366226, 0.02932364121079445, 0.05150143429636955, -0.05392070114612579, -0.05432457476854324, -0.057872969657182693, 0.047096531838178635, -0.025820374488830566, -0.042116813361644745, -0.04389399662613869, 0.04187830165028572, -0.020742543041706085, -0.010703209787607193, -0.04747737571597099]"
1382,"[-0.030255060642957687, -0.029865261167287827, -0.03352475166320801, -0.017673484981060028, 0.003946196287870407, 0.005786139518022537, 0.046803560107946396, 0.05731743946671486, 0.05575897917151451, -0.04730023443698883, -0.030553728342056274, 0.014346640557050705, -0.0450877845287323, -0.014463964849710464, -0.015919208526611328, -0.0059590525925159454, -0.03610953688621521, 0.008878450840711594, 0.021608490496873856, -0.057884953916072845, 0.009648676961660385, 0.04821396246552467, 0.053686145693063736, -0.04481155052781105, -0.05566628649830818, 0.03275041654706001, 0.00888364389538765, 0.03560027852654457, -0.011949189007282257, -0.021083656698465347, 0.04186959192156792, -0.052056245505809784, 0.02582510933279991, -0.05441352352499962, -0.014642421156167984, -0.01848428323864937, 0.03339376673102379, -0.041430357843637466, 0.02062714472413063, 0.05411096289753914, 0.029964562505483627, -0.004738394170999527, 0.02823367342352867, -0.0022388286888599396, -0.003003731369972229, 0.05859357491135597, -0.012633372098207474, -0.01824888586997986, 0.036547038704156876, -0.04082576185464859, 0.03260255232453346, -0.008827555924654007, -0.015538007020950317, 0.01308068260550499, -0.010882057249546051, 0.03235239163041115, -0.042071208357810974, -0.004740580916404724, -0.054011158645153046, 0.001513756811618805, 0.05310502275824547, 0.053588468581438065, -0.03923311084508896, -0.055400945246219635]"
1260,"[-0.028797810897231102, 0.028878893703222275, -0.030866023153066635, 0.026195470243692398, -0.038574784994125366, 0.04018429294228554, -0.011402934789657593, -0.011033080518245697, -0.051491353660821915, -0.02817620523273945, 0.009936962276697159, 0.048631731420755386, -0.03365173190832138, 0.01966824010014534, -0.02804483473300934, -0.005522292107343674, 0.049601729959249496, 0.03947865590453148, 0.04698878899216652, 0.014914173632860184, -0.015986368060112, 0.03497821465134621, 0.03313541039824486, 0.01781286671757698, -0.023545563220977783, 0.0024030841886997223, 0.04220860078930855, -0.02331969141960144, -0.012272629886865616, 0.00226806104183197, 0.023764226585626602, -0.012837685644626617, -0.042599618434906006, 0.023365359753370285, 0.008187476545572281, -0.04187272489070892, -0.015042934566736221, -0.05677634850144386, -0.04136957228183746, -0.03851618617773056, 0.027852553874254227, 0.05423208698630333, 0.01834835484623909, 0.041471999138593674, 0.027866337448358536, 0.04030435159802437, -0.05290205776691437, 0.050081949681043625, -0.009010247886180878, -0.039587050676345825, -0.046101804822683334, -0.052044253796339035, -0.04245806485414505, -0.056051984429359436, 0.010775048285722733, 0.03399067744612694, 0.021391253918409348, -0.0038465894758701324, -0.02421538531780243, -0.002505175769329071, 0.05368516966700554, 0.03639131411910057, -0.045721668750047684, 0.03811481222510338]"
1445,"[-0.04675465077161789, -0.049747489392757416, -0.02681295946240425, -0.03334839642047882, -0.012037847191095352, 0.019139837473630905, -0.009207140654325485, 0.05121465399861336, -0.05299489572644234, -0.008722104132175446, 0.011261176317930222, 0.039862606674432755, -0.021512005478143692, 0.012406636029481888, 0.042298879474401474, -0.04466807097196579, 0.02838752046227455, -0.03293946385383606, -0.03779440373182297, 0.02133723720908165, 0.03722360357642174, 0.057452525943517685, 0.017255041748285294, 0.01948399469256401, -0.04006985202431679, 0.0009376853704452515, -0.03997981548309326, -0.0436076745390892, 0.020316991955041885, 0.014436792582273483, -0.036777742207050323, 0.04422542825341225, -0.01816195249557495, -0.03572697937488556, 0.010519292205572128, -0.009808417409658432, -0.03399757668375969, -0.005334533751010895, 0.007066752761602402, 0.04617400839924812, 0.01743346080183983, 0.014005567878484726, 0.03255312517285347, -0.02166573703289032, 0.055604588240385056, -0.013889454305171967, -0.04215078055858612, -0.025140132755041122, -0.031562574207782745, 0.01781829074025154, 0.04574865475296974, 0.022617507725954056, -0.04409060627222061, 0.0069070421159267426, 0.038241755217313766, -0.041575703769922256, 0.04306945577263832, -0.005539972335100174, 0.0013227760791778564, -0.04206525534391403, -0.053017936646938324, 0.02436831220984459, -0.043338023126125336, -0.04118993878364563]"
1423,"[0.04434589669108391, -0.0037446320056915283, -0.03304968774318695, 0.04860428348183632, 0.04592309519648552, -0.05340755358338356, 0.045120153576135635, 0.006670903414487839, 0.0008641630411148071, 0.027165714651346207, -0.01539478451013565, 0.0039036162197589874, -0.02863144315779209, -0.036826178431510925, 0.006151821464300156, -0.006184037774801254, 0.017756309360265732, 0.005093660205602646, 0.039094049483537674, -0.019311990588903427, -0.004345826804637909, 0.024088185280561447, 0.05612204596400261, 0.05431550368666649, 0.031523387879133224, -0.02332831546664238, -0.03300268203020096, -0.05244777724146843, 0.04599897935986519, -0.02006877213716507, -0.012135591357946396, 0.03440984711050987, 0.03982781246304512, 0.041580941528081894, -0.03200886398553848, -0.04444849491119385, -0.022888366132974625, -0.039237841963768005, -0.017197605222463608, -0.03663298487663269, 0.042000483721494675, 0.020288798958063126, -0.05164937302470207, 0.04441479220986366, -0.04062826186418533, -0.04386328160762787, 0.02216445282101631, -0.056117258965969086, 0.021816875785589218, 0.03019116446375847, 0.023379962891340256, 0.034060318022966385, 0.02332160994410515, -0.006119284778833389, 0.029800783842802048, -0.039551664143800735, 0.010855276137590408, -0.004224482923746109, 0.04051010683178902, -0.015888575464487076, 0.006687726825475693, -0.010505542159080505, -0.045721642673015594, -0.052451055496931076]"
