item,embedding
1135,"[0.027536436915397644, 0.004558831453323364, 0.07581242173910141, -0.024771317839622498, -0.040414001792669296, -0.008260257542133331, 0.07265590876340866, 0.07730933278799057, -0.06624117493629456, 0.03355617821216583, -0.02788502722978592, 0.06045105308294296, -0.042503904551267624, 0.028158754110336304, -0.05827133357524872, -0.05764452740550041, 0.06494059413671494, 0.056250862777233124, 0.011482790112495422, -0.016599588096141815, 0.04450293630361557, 0.04640663415193558, 0.07200712710618973, 0.0698365792632103, 0.06138985604047775, -0.07724209129810333, 0.01640058308839798, -0.031986724585294724, 0.06938145309686661, -0.055553145706653595, 0.05331108719110489, 0.07187222689390182, -0.008098982274532318, 0.05749795585870743, -0.04832901805639267, -0.05979111045598984, 0.05795068293809891, 0.04652998596429825, 0.04096395522356033, -0.009672924876213074, 0.0056655555963516235, 0.03503524512052536, 0.07935725897550583, -0.05553760379552841, 0.06168385595083237, -0.03762057051062584, 0.036818429827690125, -0.053271301090717316, -0.062476105988025665, 0.012735888361930847, -0.011417940258979797, 0.06318355351686478, -0.0809381827712059, 0.07631639391183853, -0.07135406136512756, 0.005615174770355225, -0.05822758376598358, -0.02131478860974312, -0.029290303587913513, -0.02627907693386078, -0.07224254310131073, -0.08133034408092499, -0.046457499265670776, -0.045648496598005295]"
1244,"[0.04824479669332504, -0.032744452357292175, 0.0200086310505867, 0.023689739406108856, 0.04086267948150635, -0.07158879935741425, 0.017655476927757263, -0.003510214388370514, 0.08094488829374313, -0.0735645443201065, 0.07913840562105179, 0.019464172422885895, 0.02544369548559189, -0.06804554164409637, 0.05970168858766556, 0.004502385854721069, -0.05730679631233215, 0.07888341695070267, 0.004450440406799316, 0.07262247055768967, 0.015155032277107239, 0.03827459365129471, 0.07332747429609299, -0.004550032317638397, -0.020469702780246735, 0.0007125139236450195, -0.05352969840168953, 0.08281362801790237, -0.08106742799282074, 0.045580796897411346, -0.05207382142543793, 0.0026259198784828186, 0.0048728883266448975, -0.023215189576148987, 0.07916035503149033, 0.03284398466348648, -0.011025995016098022, -0.022176120430231094, -0.018717631697654724, -0.0648110955953598, 0.07116322964429855, 0.007193908095359802, -0.0712924376130104, -0.012309320271015167, -0.026412978768348694, 0.03419611603021622, -0.05746186524629593, -0.06989335268735886, -0.07405539602041245, -0.02798919379711151, 0.022680580615997314, 0.016260728240013123, 0.0784858837723732, -0.05498845875263214, 0.027487769722938538, 0.06791722029447556, -0.07765752822160721, -0.0024932995438575745, -0.049665067344903946, 0.07386910170316696, -0.04662438482046127, 0.03380510210990906, -0.0799303948879242, 0.04475361853837967]"
16,"[0.07351697236299515, 0.02874881774187088, -0.036467861384153366, 0.02665996551513672, 0.027691587805747986, -0.055269986391067505, -0.04226525127887726, 0.006678201258182526, 0.013783633708953857, -0.07844556123018265, -0.058518052101135254, -0.06354952603578568, 0.02869843691587448, 0.027280233800411224, -0.056982092559337616, 0.006272435188293457, -0.019837498664855957, 0.018017753958702087, -0.07126053422689438, -0.0005264729261398315, 0.0005691200494766235, 0.04827553778886795, 0.02600952237844467, -0.036697760224342346, -0.03755658492445946, -0.035241201519966125, -0.07178080826997757, 0.08244232088327408, 0.04814211279153824, -0.008469797670841217, -0.053200654685497284, -0.004049167037010193, -0.0012172162532806396, 0.004603490233421326, 0.031141459941864014, -0.024687577039003372, -0.06659340858459473, -0.05533261597156525, -0.011890120804309845, -0.030164550989866257, 0.009916640818119049, -0.08294812589883804, 0.07560490816831589, -0.018855102360248566, -0.05160807818174362, 0.07285530120134354, 0.03755558282136917, 0.07627340406179428, 0.0054878294467926025, -0.00895363837480545, -0.04598231613636017, -0.05369570851325989, -0.0689234733581543, -0.06459244340658188, -0.055329807102680206, 0.02303384244441986, -0.06250259280204773, -0.06841933727264404, -0.0005344823002815247, 0.05840910226106644, -0.07928045094013214, -0.07867797464132309, -0.05908816307783127, 0.02522570639848709]"
355,"[-0.028340831398963928, 0.04072710871696472, 0.06746075302362442, -0.08041130751371384, 0.03517749905586243, -0.06917351484298706, 0.050081767141819, -0.04541774466633797, -0.07195252180099487, -0.06908007711172104, 0.059478871524333954, 0.0826634094119072, 0.04131560027599335, 0.030455738306045532, -0.05025777593255043, -0.06098637357354164, 0.06934157758951187, -0.04011443629860878, 0.010072022676467896, 0.011371217668056488, -0.02835826575756073, 0.06938336044549942, 0.0597468838095665, 0.0015453621745109558, 0.012072354555130005, -0.022647656500339508, -0.05728744715452194, 0.041954733431339264, 0.009737253189086914, -0.024516262114048004, 0.07650674134492874, -0.05916181951761246, -0.03390653058886528, -0.0009161084890365601, 0.016651853919029236, -0.003932856023311615, -0.005317658185958862, -0.005612105131149292, -0.027631457895040512, 0.041925303637981415, -0.056731369346380234, -0.07458558678627014, -0.06266924738883972, 0.06159637123346329, -0.0666518360376358, 0.05339405685663223, 0.07014959305524826, 0.04499376565217972, 0.0413670614361763, -0.0658021867275238, -0.0731574073433876, -0.017227932810783386, -0.030749399214982986, 0.06300277262926102, 0.026206277310848236, 0.010242223739624023, 0.03463415056467056, -0.04461729899048805, -0.071797214448452, -0.05697770416736603, -0.053195126354694366, -0.009696900844573975, -0.0006515905261039734, -0.08302886039018631]"
467,"[-0.035821136087179184, -0.051577650010585785, 0.009073786437511444, -0.017028383910655975, 0.006101250648498535, 0.07229537516832352, -0.08177444338798523, 0.0357171967625618, -0.06405963748693466, -0.04536997154355049, 0.07158095389604568, 0.058706022799015045, -0.05596715956926346, -0.05100362375378609, 0.04319057613611221, 0.0386199951171875, 0.01984705775976181, -0.03502293676137924, -0.06455668061971664, 0.049392424523830414, 0.014640577137470245, 0.06911901384592056, 0.07337426394224167, -0.0442061722278595, 0.07561283558607101, -0.03120526671409607, -0.025654830038547516, -0.023463375866413116, 0.003385879099369049, -0.02313264086842537, 0.00037398189306259155, -0.07691527158021927, 0.043676234781742096, 0.01056787371635437, 0.058179549872875214, 0.031477347016334534, 0.04332060366868973, 0.03590007126331329, -0.061941541731357574, 0.0786912813782692, 0.04409017413854599, 0.06068495661020279, -0.026882223784923553, 0.05281750112771988, -0.003212451934814453, -0.0805058553814888, -0.07230070978403091, 0.014409422874450684, 0.03779738396406174, -0.01263495534658432, -0.025652103126049042, -0.07129576802253723, 0.04753219336271286, -0.04348861053586006, -0.05173773691058159, 0.05392021685838699, 0.04607842117547989, 0.048839472234249115, -0.0740036740899086, 0.03374481201171875, -0.06632012128829956, 0.03775704652070999, -0.037229735404253006, 0.06242961436510086]"
761,"[0.03955932706594467, 0.07031308859586716, -0.0414838045835495, 0.021855808794498444, 0.03431371599435806, 0.006480768322944641, -0.05883301794528961, 0.027798444032669067, -0.005971185863018036, -0.007144808769226074, -0.03828587010502815, -0.0454123355448246, -0.0492582805454731, 0.010777272284030914, 7.499754428863525e-05, 0.00997857004404068, 0.02040550857782364, 0.0562722310423851, -0.025020446628332138, 0.01420978456735611, -0.03308095782995224, -0.07631295919418335, 0.053177349269390106, 0.003066152334213257, -0.013468891382217407, 0.04750330001115799, -0.06038893759250641, 0.07307123392820358, 0.014229603111743927, 0.05710301548242569, 0.07767011970281601, -0.07034799456596375, 0.02222207933664322, 0.04876331239938736, -0.05371049791574478, -0.03424803167581558, 0.08190236240625381, 0.00668354332447052, -0.042647913098335266, 0.03404877334833145, -0.035842087119817734, -0.04315686225891113, -0.04696027189493179, 0.03174927085638046, -0.053889937698841095, 0.05737336724996567, 0.07250288873910904, 0.028590552508831024, 0.07107994705438614, 0.06087053567171097, 0.02884269505739212, -0.046146731823682785, 0.06923011690378189, -0.041672129184007645, -0.042176567018032074, -0.06269843131303787, 0.07808158546686172, 0.07807914167642593, -0.026895511895418167, -0.010313674807548523, 0.05617191642522812, -0.08083374798297882, -0.043438758701086044, 0.021774977445602417]"
896,"[0.049953557550907135, 0.047911591827869415, -0.025967292487621307, 0.027862101793289185, 0.06500696390867233, 0.03561999648809433, -0.016898028552532196, -0.015006735920906067, 0.04950382560491562, -0.03249669447541237, -0.04471229761838913, -0.03681064024567604, 0.0717097595334053, 0.0003049299120903015, 0.006371736526489258, 0.014841005206108093, -0.056550975888967514, 0.042869485914707184, -0.0730520561337471, 0.06642820686101913, 0.02451464533805847, -0.04653240740299225, -0.06955710798501968, 0.016359686851501465, -0.02982408180832863, -0.01426534354686737, 0.04804324358701706, -0.05788563936948776, -0.08284804970026016, 0.02652926743030548, -0.015169493854045868, -0.02791725844144821, -0.08185280114412308, -0.004259809851646423, 0.014761745929718018, 0.015765808522701263, -0.07140086591243744, -0.009004607796669006, -0.046975329518318176, -0.04372057318687439, 0.06112409383058548, -0.04638077691197395, -9.381771087646484e-05, 0.07929735630750656, -0.05312277376651764, 0.01980569213628769, 0.001154974102973938, -0.028127215802669525, 0.0005623474717140198, 0.005597524344921112, -0.06392291188240051, 0.05734018236398697, 0.017869479954242706, 0.0317598432302475, -0.06599289923906326, -0.04459984228014946, -0.05833008512854576, -0.0708267018198967, 0.056160129606723785, -0.05185644328594208, 0.06708338111639023, -0.011128179728984833, 0.024437054991722107, 0.0443391278386116]"
942,"[-0.08172379434108734, 6.490200757980347e-05, -0.04420514032244682, 0.0003315582871437073, -0.06191565841436386, -0.0007049813866615295, 0.010788984596729279, 0.0830424502491951, 0.027218371629714966, -0.05761180818080902, 0.013978250324726105, -0.025863192975521088, 0.05304073542356491, -0.06447868794202805, -0.0231008343398571, -0.03966077044606209, 0.034572333097457886, 0.007667042315006256, -0.010870009660720825, 0.0027488991618156433, -0.010477423667907715, 0.01660115271806717, -0.07435250282287598, -0.05689644068479538, 0.013769559562206268, -0.06816425919532776, 0.0790933147072792, 0.018476560711860657, -0.027893036603927612, -0.08011326938867569, -0.020488888025283813, 0.06898505240678787, -0.009407639503479004, 0.021471045911312103, -0.047166675329208374, 0.04254531115293503, 0.020199425518512726, -0.059967491775751114, -0.08219808340072632, 0.06389141827821732, 0.06398322433233261, -0.039606496691703796, 0.07570900768041611, 0.03689789026975632, 0.014840483665466309, -0.05017182603478432, -0.05711090937256813, -0.058290041983127594, 0.06902477890253067, 0.01356547325849533, -0.047351885586977005, 0.08258114010095596, 0.07689420133829117, -0.050379298627376556, 0.024763524532318115, -0.04317476227879524, 0.06826920062303543, 0.0013171657919883728, 0.07207032293081284, 0.06459375470876694, -0.051119882613420486, -0.08027023822069168, -0.04157191514968872, -0.023062657564878464]"
951,"[0.053582362830638885, 0.03930587321519852, -0.0537383109331131, 0.017379015684127808, -0.07906226813793182, -0.05530799180269241, 0.07489196211099625, 0.008476018905639648, -0.08210086822509766, 0.049623556435108185, -0.0396876186132431, 0.06168372184038162, 0.06430742889642715, 0.03781649470329285, -0.02967217192053795, -0.04968472942709923, -0.016608163714408875, -0.04490276053547859, 0.060328222811222076, -0.04268045350909233, 0.052867062389850616, 0.05870477110147476, 0.033937789499759674, 0.0476871058344841, -0.005007587373256683, 0.07064039260149002, -0.03505861759185791, -0.02909635379910469, -0.04310598969459534, -0.02061399072408676, -0.033085230737924576, 0.0176226943731308, 0.01771213859319687, 0.047700442373752594, 0.022334925830364227, 0.021920353174209595, 0.028957121074199677, -0.01422535628080368, -0.06538765132427216, 0.051923297345638275, 0.016823291778564453, -0.014610908925533295, 0.05199255794286728, -0.034884341061115265, 0.017744913697242737, 0.011903010308742523, -0.01030895859003067, 0.004677474498748779, 0.02629385143518448, -0.060518257319927216, 0.05037865787744522, 0.0794113352894783, 0.03410380333662033, 0.06740989536046982, 0.04107215255498886, 0.008275419473648071, -0.053242430090904236, -0.04199095070362091, -0.05477752536535263, -0.0030478015542030334, 0.03218764066696167, 0.028438322246074677, -0.03000323846936226, -0.07642485946416855]"
1008,"[0.004822887480258942, 0.03934573382139206, 0.04958755522966385, -0.011726602911949158, 0.062331922352313995, 0.040874384343624115, -0.03469565138220787, 0.047520704567432404, 0.07133916765451431, 0.07984375208616257, 0.06851109117269516, -0.015107974410057068, -0.02771669626235962, 0.011052511632442474, 0.04072444140911102, -0.014849737286567688, 0.04721657186746597, -0.029900092631578445, 0.029128670692443848, 0.017075546085834503, 0.06370779126882553, 0.009681202471256256, -0.01580028235912323, -0.013673491775989532, 0.009018734097480774, 0.03870789706707001, 0.028870902955532074, 0.053919531404972076, -0.028196852654218674, 0.030185073614120483, 0.0008326396346092224, 0.06418109685182571, -0.04123701527714729, 0.056862153112888336, -0.07782845944166183, 0.06555701047182083, 0.05870398133993149, 0.01031995564699173, -0.033871009945869446, -0.04261856898665428, -0.026664957404136658, 0.00020448118448257446, 0.0033546537160873413, 0.07778056710958481, 0.011644259095191956, -0.045166220515966415, 0.06726623326539993, 0.02212841808795929, 0.07680755108594894, -0.05090871453285217, -0.013772174715995789, -0.02074621245265007, 0.05960103124380112, 0.06071787327528, 0.059960223734378815, 0.03072318434715271, 0.0037734881043434143, -0.040193576365709305, -0.06706123054027557, 0.016017377376556396, 0.023414961993694305, 0.07383251935243607, 0.05347985774278641, -0.006210796535015106]"
1044,"[0.011218421161174774, -0.058059774339199066, -0.054007358849048615, -0.08198976516723633, -0.011808708310127258, -0.028621625155210495, 0.06725839525461197, 0.0743243470788002, 0.047278694808483124, 0.07243267446756363, -0.04968369007110596, 0.014777503907680511, -0.06653141975402832, -0.008341804146766663, -0.034176453948020935, 0.031159929931163788, -0.07003097981214523, 0.016728080809116364, -0.038596298545598984, 0.05378346890211105, -0.004032358527183533, -0.05341518670320511, 0.06747383624315262, 0.03015187382698059, -0.08305385708808899, 0.07026306539773941, 0.04005584120750427, -0.003899887204170227, 0.02738027274608612, 0.03283459693193436, 0.06694655865430832, 0.005087763071060181, 0.0009961873292922974, -0.07951705157756805, -0.0022508278489112854, 0.022170670330524445, -0.05663211643695831, 0.03659725934267044, -0.07670417428016663, 0.07002224773168564, -0.0006009191274642944, -0.045648131519556046, -0.03543774038553238, -0.05433891713619232, -0.012981012463569641, -0.05465378612279892, 0.04475300759077072, -0.08298684656620026, -0.05102730914950371, -0.020964637398719788, 0.016521461308002472, 0.04581751674413681, -0.0488673634827137, 0.07259007543325424, -0.0335976704955101, -0.004887878894805908, 0.06867992132902145, -0.04663964733481407, -0.040277037769556046, 0.06660706549882889, 0.046755947172641754, -0.035731539130210876, 0.0421588197350502, -0.06929267197847366]"
